,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组
1909,172472.0,41.09,2,怀孕,149.0,149.0,106.0,2.0,41.09,41.09,B2NN,06/05/2017,200HO06517,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,09/25/2020,12/31/1969,-1,0
1910,172473.0,41.09,2,怀孕,227.0,237.0,59.0,1.0,41.09,41.09,B6N1,06/05/2017,001HO09828,011H011111,-1,12/31/1969,12/31/1969,12/31/1969,05/13/2020,12/31/1969,-1,0
1911,172474.0,41.06,1,怀孕,175.0,175.0,60.0,1.0,41.06,41.06,B3NN,06/06/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,07/15/2020,12/31/1969,-1,0
1912,172475.0,41.06,2,产犊,1.0,1.0,1.0,0.0,41.06,41.06,B1N2,06/06/2017,001HO09828,007HO09176,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1913,172478.0,41.06,2,已配,131.0,131.0,131.0,3.0,41.06,41.06,B2NN,06/06/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,10/22/2020,12/31/1969,-1,0
1914,172480.0,41.0,2,产犊,58.0,58.0,58.0,0.0,41.0,41.0,B2SS,06/07/2017,151HO01621,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1915,172481.0,41.0,2,怀孕,212.0,212.0,62.0,1.0,41.0,41.0,A2NN,06/07/2017,501HO09527,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,06/10/2020,12/31/1969,-1,0
1916,172483.0,41.0,1,怀孕,458.0,458.0,352.0,3.0,41.0,41.0,B5NN,06/07/2017,151HO01621,011HO11231,-1,12/31/1969,12/31/1969,12/31/1969,07/24/2020,12/31/1969,-1,0
1917,172485.0,41.0,2,怀孕,166.0,166.0,65.0,1.0,41.0,41.0,A4SS,06/07/2017,200HO06517,011HO09951,-1,12/31/1969,12/31/1969,12/31/1969,07/29/2020,12/31/1969,-1,0
1918,172488.0,40.99,2,已配,224.0,224.0,224.0,7.0,40.99,40.99,A3NN,06/08/2017,001HO09828,529HO14495,-1,12/31/1969,12/31/1969,12/31/1969,10/26/2020,12/31/1969,-1,0
1919,172489.0,40.99,2,怀孕,221.0,221.0,64.0,1.0,40.99,40.99,C3N2,06/08/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,06/03/2020,12/31/1969,-1,0
1920,172490.0,40.96,2,怀孕,188.0,188.0,59.0,1.0,40.96,40.96,A2NN,06/09/2017,501HO09527,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,07/01/2020,12/31/1969,-1,0
1921,172492.0,40.93,2,已配,87.0,87.0,87.0,1.0,40.93,40.93,A3SS,06/10/2017,501HO09527,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
1922,172493.0,40.93,2,已配,155.0,155.0,155.0,3.0,40.93,40.93,B2NN,06/10/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,11/05/2020,12/31/1969,-1,0
1923,172494.0,40.89,2,已配,145.0,145.0,145.0,2.0,40.89,40.89,B2NN,06/11/2017,001HO09828,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,11/02/2020,12/31/1969,-1,0
1924,172495.0,40.89,2,已配,135.0,135.0,135.0,3.0,40.89,40.89,B2NN,06/11/2017,200HO06517,-1,-1,12/31/1969,12/31/1969,12/31/1969,10/16/2020,12/31/1969,-1,0
1925,172496.0,40.89,2,已配,140.0,140.0,140.0,3.0,40.89,40.89,B2NN,06/11/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,10/12/2020,12/31/1969,-1,0
1926,172497.0,40.89,2,怀孕,296.0,296.0,103.0,2.0,40.89,40.89,B5NN,06/11/2017,501HO09527,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,04/28/2020,12/31/1969,-1,0
1927,172502.0,40.83,2,怀孕,260.0,260.0,105.0,2.0,40.83,40.83,B4NN,06/13/2017,001HO09828,-1,-1,12/31/1969,12/31/1969,12/31/1969,06/05/2020,12/31/1969,-1,0
1928,172507.0,40.76,2,已配,234.0,234.0,234.0,4.0,40.76,40.76,A3NN,06/15/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,11/06/2020,12/31/1969,-1,0
1929,172510.0,40.73,2,已配,251.0,251.0,251.0,8.0,40.73,40.73,A3NN,06/16/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,10/20/2020,12/31/1969,-1,0
1930,172512.0,40.7,2,产犊,43.0,43.0,43.0,0.0,40.7,40.7,B1SS,06/17/2017,200HO06517,200JE00423,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1931,172516.0,40.67,2,怀孕,200.0,200.0,64.0,1.0,40.67,40.67,B5NN,06/18/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,06/24/2020,12/31/1969,-1,0
1932,172517.0,40.67,2,已配,80.0,80.0,80.0,1.0,40.67,40.67,A3SS,06/18/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
1933,172519.0,40.64,2,怀孕,228.0,247.0,84.0,2.0,40.64,40.64,C3S2,06/19/2017,200HO06517,-1,-1,12/31/1969,12/31/1969,12/31/1969,05/28/2020,12/31/1969,-1,0
1934,172520.0,40.64,2,产犊,19.0,19.0,19.0,0.0,40.64,40.64,B3SS,06/19/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1935,172521.0,40.6,2,已配,147.0,147.0,147.0,4.0,40.6,40.6,B2NN,06/20/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,10/23/2020,12/31/1969,-1,0
1936,172523.0,40.57,2,怀孕,145.0,145.0,65.0,1.0,40.57,40.57,B2NN,06/21/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,08/19/2020,12/31/1969,-1,0
1937,172524.0,40.57,2,已配,234.0,234.0,234.0,5.0,40.57,40.57,A3NN,06/21/2017,001HO02509,029HO13330,-1,12/31/1969,12/31/1969,12/31/1969,10/23/2020,12/31/1969,-1,0
1938,172525.0,40.57,2,怀孕,281.0,290.0,63.0,1.0,40.57,40.57,B6N1,06/21/2017,001HO09828,029HO11658,-1,12/31/1969,12/31/1969,12/31/1969,03/25/2020,12/31/1969,-1,0
1939,172526.0,40.57,2,怀孕,221.0,221.0,64.0,1.0,40.57,40.57,B5NN,06/21/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,06/03/2020,12/31/1969,-1,0
1940,172528.0,40.54,2,空怀,244.0,244.0,244.0,3.0,40.54,40.54,A3NN,06/22/2017,200HO06517,011HO09951,-1,12/31/1969,12/31/1969,12/31/1969,10/02/2020,12/31/1969,-1,0
1941,172530.0,40.51,2,怀孕,117.0,117.0,65.0,1.0,40.51,40.51,A1NN,06/23/2017,151HO01621,007H008644,-1,12/31/1969,12/31/1969,12/31/1969,09/16/2020,12/31/1969,-1,0
1942,172531.0,40.51,1,禁配,518.0,518.0,518.0,9.0,40.51,40.51,B5NN,06/23/2017,151HO01621,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,04/07/2020,12/31/1969,-1,0
1943,172532.0,40.51,2,已配,133.0,133.0,133.0,3.0,40.51,40.51,B2NN,06/23/2017,001HO09828,529HO13250,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
1944,172534.0,40.47,2,已配,166.0,166.0,166.0,4.0,40.47,40.47,A3NN,06/24/2017,001HO02509,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
1945,172536.0,40.47,2,怀孕,251.0,251.0,59.0,1.0,40.47,40.47,B4NN,06/24/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,04/29/2020,12/31/1969,-1,0
1946,172537.0,40.44,2,已配,125.0,125.0,125.0,2.0,40.44,40.44,B2NN,06/25/2017,001HO02509,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/16/2020,12/31/1969,-1,0
1947,172539.0,40.44,2,怀孕,156.0,156.0,87.0,2.0,40.44,40.44,A2NN,06/25/2017,200HO06517,501HO7467,-1,12/31/1969,12/31/1969,12/31/1969,08/30/2020,12/31/1969,-1,0
1948,172540.0,40.44,2,已配,156.0,156.0,156.0,4.0,40.44,40.44,A3NN,06/25/2017,001HO02509,007HO08492,-1,12/31/1969,12/31/1969,12/31/1969,10/20/2020,12/31/1969,-1,0
1949,172541.0,40.41,1,怀孕,399.0,439.0,175.0,4.0,40.41,40.41,C1S2,06/26/2017,001HO09828,511HO10392,-1,12/31/1969,12/31/1969,12/31/1969,02/17/2020,12/31/1969,-1,0
1950,172543.0,40.38,2,产犊,24.0,24.0,24.0,0.0,40.38,40.38,B3SS,06/27/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1951,172545.0,40.31,2,产犊,9.0,9.0,9.0,0.0,40.31,40.31,B1N2,06/29/2017,001HO02509,014HO04924,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1952,172546.0,40.31,2,怀孕,256.0,256.0,64.0,1.0,40.31,40.31,B5NN,06/29/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,04/29/2020,12/31/1969,-1,0
1953,172548.0,40.31,2,怀孕,255.0,255.0,63.0,1.0,40.31,40.31,A2NN,06/29/2017,001HO02509,029HO13229,-1,12/31/1969,12/31/1969,12/31/1969,04/29/2020,12/31/1969,-1,0
1954,172551.0,40.28,2,怀孕,125.0,125.0,81.0,2.0,40.28,40.28,B2NN,06/30/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,09/24/2020,12/31/1969,-1,0
1955,172553.0,40.18,2,怀孕,217.0,217.0,60.0,1.0,40.18,40.18,A2NN,07/02/2017,200JE00323,200JE00303,-1,12/31/1969,12/31/1969,12/31/1969,06/03/2020,12/31/1969,-1,0
1956,172555.0,40.15,2,产犊,45.0,45.0,45.0,0.0,40.15,40.15,B1SS,07/03/2017,001HO09527,-1,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1957,172556.0,40.15,2,怀孕,267.0,267.0,217.0,3.0,40.15,40.15,A3NN,07/03/2017,151HO01621,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,09/18/2020,12/31/1969,-1,0
1958,172557.0,40.15,2,怀孕,214.0,214.0,64.0,1.0,40.15,40.15,B5NN,07/03/2017,001HO02509,011HO08919,-1,12/31/1969,12/31/1969,12/31/1969,06/10/2020,12/31/1969,-1,0
1959,172560.0,40.12,2,已配,89.0,89.0,89.0,1.0,40.12,40.12,A3SS,07/04/2017,501HO09527,007HO10568,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
1960,172561.0,40.12,1,禁配,553.0,553.0,553.0,9.0,40.12,40.12,A3NN,07/04/2017,001HO02509,011HO09798,-1,12/31/1969,12/31/1969,12/31/1969,08/19/2020,12/31/1969,-1,0
1961,172562.0,40.09,2,怀孕,180.0,180.0,136.0,3.0,40.09,40.09,A3NN,07/05/2017,001HO02509,511HO10392,-1,12/31/1969,12/31/1969,12/31/1969,09/24/2020,12/31/1969,-1,0
1962,172563.0,40.09,2,怀孕,191.0,191.0,106.0,2.0,40.09,40.09,A2NN,07/05/2017,200HO06517,007HO08877,-1,12/31/1969,12/31/1969,12/31/1969,08/14/2020,12/31/1969,-1,0
1963,172565.0,40.06,2,产犊,51.0,51.0,51.0,0.0,40.06,40.06,B1SS,07/06/2017,001HO02509,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1964,172566.0,40.06,2,怀孕,239.0,239.0,61.0,1.0,40.06,40.06,A2NN,07/06/2017,501HO09527,529HO13718,-1,12/31/1969,12/31/1969,12/31/1969,05/13/2020,12/31/1969,-1,0
1965,172568.0,40.06,2,禁配,140.0,140.0,140.0,1.0,40.06,40.06,B2NN,07/06/2017,001HO02509,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,08/19/2020,12/31/1969,-1,0
1966,172569.0,40.0,2,怀孕,176.0,176.0,125.0,3.0,40.0,40.0,A3NN,07/07/2017,001HO09828,029HO13388,-1,12/31/1969,12/31/1969,12/31/1969,09/17/2020,12/31/1969,-1,0
1967,172571.0,39.99,2,怀孕,172.0,172.0,64.0,1.0,39.99,39.99,A2NN,07/08/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,07/22/2020,12/31/1969,-1,0
1968,172572.0,39.96,2,怀孕,177.0,177.0,83.0,2.0,39.96,39.96,A2NN,07/09/2017,001HO02509,029HO11658,-1,12/31/1969,12/31/1969,12/31/1969,08/05/2020,12/31/1969,-1,0
1969,172573.0,39.96,2,怀孕,193.0,193.0,126.0,3.0,39.96,39.96,A2NN,07/09/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,09/01/2020,12/31/1969,-1,0
1970,172575.0,39.96,2,怀孕,239.0,239.0,61.0,1.0,39.96,39.96,B5NN,07/09/2017,001HO09527,200JE00423,-1,12/31/1969,12/31/1969,12/31/1969,05/13/2020,12/31/1969,-1,0
1971,172576.0,39.96,2,怀孕,191.0,191.0,62.0,1.0,39.96,39.96,A4SS,07/09/2017,001HO09527,507HO09754,-1,12/31/1969,12/31/1969,12/31/1969,07/01/2020,12/31/1969,-1,0
1972,172577.0,39.93,1,怀孕,549.0,549.0,338.0,6.0,39.93,39.93,A3NN,07/10/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,04/10/2020,12/31/1969,-1,0
1973,172579.0,39.93,2,产犊,51.0,51.0,51.0,0.0,39.93,39.93,B1SS,07/10/2017,501HO11545,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1974,172580.0,39.93,2,已配,217.0,217.0,217.0,5.0,39.93,39.93,A3NN,07/10/2017,001HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,10/15/2020,12/31/1969,-1,0
1975,172582.0,39.89,1,怀孕,433.0,477.0,210.0,3.0,39.89,39.89,C1S2,07/11/2017,200JE00323,029HO13330,-1,12/31/1969,12/31/1969,12/31/1969,02/14/2020,12/31/1969,-1,0
1976,172583.0,39.89,2,禁配,161.0,161.0,161.0,0.0,39.89,39.89,B5NN,07/11/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1977,172584.0,39.89,2,怀孕,168.0,168.0,60.0,1.0,39.89,39.89,A2NN,07/11/2017,151HO01621,029HO11658,-1,12/31/1969,12/31/1969,12/31/1969,07/22/2020,12/31/1969,-1,0
1978,172585.0,39.89,2,怀孕,157.0,157.0,107.0,2.0,39.89,39.89,B5NN,07/11/2017,151HO01621,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,09/18/2020,12/31/1969,-1,0
1979,172586.0,39.89,2,怀孕,202.0,202.0,59.0,1.0,39.89,39.89,A2NN,07/11/2017,151HO01621,007HO09176,-1,12/31/1969,12/31/1969,12/31/1969,06/17/2020,12/31/1969,-1,0
1980,172587.0,39.86,2,产犊,3.0,3.0,3.0,0.0,39.86,39.86,C3N1,07/12/2017,001HO09527,011HO08919,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1981,172588.0,39.86,2,已配,132.0,132.0,132.0,2.0,39.86,39.86,B2NN,07/12/2017,001HO09527,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/09/2020,12/31/1969,-1,0
1982,172589.0,39.86,2,怀孕,165.0,165.0,64.0,1.0,39.86,39.86,A2NN,07/12/2017,501HO11545,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,07/29/2020,12/31/1969,-1,0
1983,172590.0,39.86,2,产犊,58.0,58.0,58.0,0.0,39.86,39.86,B1SS,07/12/2017,001HO09527,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1984,172591.0,39.86,2,怀孕,115.0,115.0,63.0,1.0,39.86,39.86,B2NN,07/12/2017,501HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,09/16/2020,12/31/1969,-1,0
1985,172592.0,39.86,2,怀孕,195.0,195.0,59.0,1.0,39.86,39.86,A4SS,07/12/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,06/24/2020,12/31/1969,-1,0
1986,172594.0,39.83,1,怀孕,290.0,318.0,63.0,1.0,39.83,39.83,C3S1,07/13/2017,151HO01621,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,02/26/2020,12/31/1969,-1,0
1987,172595.0,39.83,1,怀孕,233.0,233.0,103.0,2.0,39.83,39.83,A2SS,07/13/2017,001HO09527,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,06/30/2020,12/31/1969,-1,0
1988,172596.0,39.8,2,已配,190.0,190.0,190.0,5.0,39.8,39.8,A3NN,07/14/2017,001HO09527,029HO13566,-1,12/31/1969,12/31/1969,12/31/1969,10/16/2020,12/31/1969,-1,0
1989,172597.0,39.8,2,产犊,30.0,30.0,30.0,0.0,39.8,39.8,B1SS,07/14/2017,151HO01621,029HO13330,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1990,172598.0,39.8,2,产犊,16.0,16.0,16.0,0.0,39.8,39.8,B1N2,07/14/2017,001HO09527,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1991,172600.0,39.8,2,已配,75.0,75.0,75.0,1.0,39.8,39.8,B2SS,07/14/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
1992,172601.0,39.76,2,已配,72.0,72.0,72.0,1.0,39.76,39.76,B2SS,07/15/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
1993,172604.0,39.73,2,产犊,38.0,38.0,38.0,0.0,39.73,39.73,B1SS,07/16/2017,151HO01621,-1,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
1994,172605.0,39.73,2,怀孕,290.0,290.0,88.0,2.0,39.73,39.73,A4SS,07/16/2017,001HO09527,011HO09497,-1,12/31/1969,12/31/1969,12/31/1969,04/19/2020,12/31/1969,-1,0
1995,172606.0,39.7,2,怀孕,197.0,197.0,105.0,2.0,39.7,39.7,A2NN,07/17/2017,501HO11545,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,08/07/2020,12/31/1969,-1,0
1996,172607.0,39.7,2,已配,111.0,111.0,111.0,2.0,39.7,39.7,A1NN,07/17/2017,001HO09527,200HO06406,-1,12/31/1969,12/31/1969,12/31/1969,10/30/2020,12/31/1969,-1,0
1997,172608.0,39.7,2,已配,73.0,73.0,73.0,1.0,39.7,39.7,B2SS,07/17/2017,001HO09527,029HO13388,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
1998,172609.0,39.7,2,已配,91.0,91.0,91.0,1.0,39.7,39.7,A3SS,07/17/2017,001HO09527,011HO09224,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
1999,172610.0,39.7,2,已配,181.0,181.0,181.0,5.0,39.7,39.7,A3NN,07/17/2017,001HO09527,029HO13388,-1,12/31/1969,12/31/1969,12/31/1969,11/03/2020,12/31/1969,-1,0
2000,172611.0,39.7,2,已配,131.0,131.0,131.0,3.0,39.7,39.7,B2NN,07/17/2017,151HO01621,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,11/03/2020,12/31/1969,-1,0
2001,172612.0,39.67,2,怀孕,193.0,193.0,87.0,2.0,39.67,39.67,A2NN,07/18/2017,151HO01621,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,07/24/2020,12/31/1969,-1,0
2002,172613.0,39.67,2,已配,105.0,105.0,105.0,2.0,39.67,39.67,A1NN,07/18/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,11/06/2020,12/31/1969,-1,0
2003,172615.0,39.67,2,怀孕,208.0,208.0,89.0,2.0,39.67,39.67,A2NN,07/18/2017,001HO09527,200JE00423,-1,12/31/1969,12/31/1969,12/31/1969,07/11/2020,12/31/1969,-1,0
2004,172616.0,39.67,2,产犊,2.0,2.0,2.0,0.0,39.67,39.67,B1N2,07/18/2017,501HO11545,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
2005,172618.0,39.67,2,怀孕,226.0,226.0,148.0,4.0,39.67,39.67,A2NN,07/18/2017,001HO09527,029HO13144,-1,12/31/1969,12/31/1969,12/31/1969,08/21/2020,12/31/1969,-1,0
2006,172620.0,39.64,2,怀孕,165.0,165.0,85.0,2.0,39.64,39.64,A2NN,07/19/2017,001HO09527,007H008644,-1,12/31/1969,12/31/1969,12/31/1969,08/19/2020,12/31/1969,-1,0
2007,172621.0,39.64,2,已配,142.0,142.0,142.0,3.0,39.64,39.64,A3NN,07/19/2017,501HO09527,014HO06239,-1,12/31/1969,12/31/1969,12/31/1969,10/26/2020,12/31/1969,-1,0
2008,172622.0,39.64,2,已配,208.0,208.0,208.0,5.0,39.64,39.64,A3NN,07/19/2017,151HO01621,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,10/17/2020,12/31/1969,-1,0
2009,172623.0,39.64,1,怀孕,485.0,485.0,316.0,9.0,39.64,39.64,A4SS,07/19/2017,151HO01621,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,05/22/2020,12/31/1969,-1,0
2010,172626.0,39.6,2,怀孕,204.0,204.0,61.0,1.0,39.6,39.6,A2NN,07/20/2017,501HO11545,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,06/17/2020,12/31/1969,-1,0
2011,172627.0,39.6,1,怀孕,521.0,556.0,300.0,9.0,39.6,39.6,C3S1,07/20/2017,151HO01621,011HO09951,-1,12/31/1969,12/31/1969,12/31/1969,02/25/2020,12/31/1969,-1,0
2012,172628.0,39.57,2,已配,72.0,72.0,72.0,1.0,39.57,39.57,B2SS,07/21/2017,151HO01621,029HO11713,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
2013,172630.0,39.57,2,怀孕,192.0,192.0,63.0,1.0,39.57,39.57,A2NN,07/21/2017,001HO09527,011HO10997,-1,12/31/1969,12/31/1969,12/31/1969,07/01/2020,12/31/1969,-1,0
2014,172631.0,39.57,2,已配,132.0,132.0,132.0,2.0,39.57,39.57,B2NN,07/21/2017,001HO09527,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,10/12/2020,12/31/1969,-1,0
2015,172632.0,39.57,2,空怀,100.0,100.0,100.0,1.0,39.57,39.57,A3SS,07/21/2017,151HO01621,001HO09509,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
2016,172633.0,39.57,2,已配,151.0,151.0,151.0,3.0,39.57,39.57,A3NN,07/21/2017,001HO09527,511HO08605,-1,12/31/1969,12/31/1969,12/31/1969,10/09/2020,12/31/1969,-1,0
2017,172634.0,39.57,2,空怀,109.0,109.0,109.0,1.0,39.57,39.57,A1NN,07/21/2017,001HO09527,014HO05751,-1,12/31/1969,12/31/1969,12/31/1969,09/23/2020,12/31/1969,-1,0
2018,172635.0,39.57,2,怀孕,148.0,148.0,105.0,3.0,39.57,39.57,B2NN,07/21/2017,151HO01621,029HO13239,-1,12/31/1969,12/31/1969,12/31/1969,09/25/2020,12/31/1969,-1,0
2019,172636.0,39.57,2,怀孕,228.0,228.0,192.0,4.0,39.57,39.57,B5NN,07/21/2017,001HO09527,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/02/2020,12/31/1969,-1,0
2020,172637.0,39.57,2,产犊,26.0,26.0,26.0,0.0,39.57,39.57,B3SS,07/21/2017,001HO09527,007H008644,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
2021,172640.0,39.54,2,已配,118.0,118.0,118.0,3.0,39.54,39.54,A1NN,07/22/2017,151HO01621,-1,-1,12/31/1969,12/31/1969,12/31/1969,10/20/2020,12/31/1969,-1,0
2022,172641.0,39.51,2,怀孕,165.0,165.0,108.0,2.0,39.51,39.51,A3NN,07/23/2017,001HO09527,-1,-1,12/31/1969,12/31/1969,12/31/1969,09/11/2020,12/31/1969,-1,0
2023,172642.0,39.51,2,怀孕,198.0,198.0,62.0,1.0,39.51,39.51,A2NN,07/23/2017,151HO01621,029HO11970,-1,12/31/1969,12/31/1969,12/31/1969,06/24/2020,12/31/1969,-1,0
2024,172644.0,39.51,2,怀孕,189.0,189.0,60.0,1.0,39.51,39.51,A2NN,07/23/2017,501HO09527,200HO06515,-1,12/31/1969,12/31/1969,12/31/1969,07/01/2020,12/31/1969,-1,0
2025,172645.0,39.51,1,怀孕,378.0,378.0,179.0,3.0,39.51,39.51,B4NN,07/23/2017,001HO09527,511HO10079,-1,12/31/1969,12/31/1969,12/31/1969,04/22/2020,12/31/1969,-1,0
2026,172646.0,39.51,2,怀孕,141.0,141.0,105.0,2.0,39.51,39.51,B2NN,07/23/2017,501HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,10/02/2020,12/31/1969,-1,0
2027,172647.0,39.47,1,怀孕,332.0,381.0,111.0,2.0,39.47,39.47,C1S2,07/24/2017,151HO01621,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,02/11/2020,12/31/1969,-1,0
2028,172648.0,39.47,2,已配,78.0,78.0,78.0,1.0,39.47,39.47,B2SS,07/24/2017,151HO01621,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
2029,172649.0,39.47,2,已配,157.0,157.0,157.0,3.0,39.47,39.47,C3NN,07/24/2017,001HO09527,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/10/2020,12/31/1969,-1,0
2030,172651.0,39.44,1,怀孕,529.0,531.0,306.0,5.0,39.44,39.44,B6N1,07/25/2017,001HO09527,529HO13463,-1,12/31/1969,12/31/1969,12/31/1969,03/27/2020,12/31/1969,-1,0
2031,172652.0,39.44,2,怀孕,149.0,149.0,85.0,2.0,39.44,39.44,B2NN,07/25/2017,001HO09527,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,09/04/2020,12/31/1969,-1,0
2032,172653.0,39.44,2,怀孕,115.0,115.0,63.0,1.0,39.44,39.44,A1NN,07/25/2017,001HO09527,011HO09437,-1,12/31/1969,12/31/1969,12/31/1969,09/16/2020,12/31/1969,-1,0
2033,172655.0,39.44,2,产犊,28.0,28.0,28.0,0.0,39.44,39.44,B1SS,07/25/2017,501HO09527,529HO13718,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
2034,172656.0,39.44,2,已配,193.0,193.0,193.0,5.0,39.44,39.44,A3NN,07/25/2017,501HO11545,511HO10522,-1,12/31/1969,12/31/1969,12/31/1969,10/30/2020,12/31/1969,-1,0
2035,172657.0,39.44,2,怀孕,148.0,148.0,105.0,2.0,39.44,39.44,B2NN,07/25/2017,001HO09527,007HO09961,-1,12/31/1969,12/31/1969,12/31/1969,09/25/2020,12/31/1969,-1,0
